Date,Time,Type,Broker,Currency,Exchage,Name,Ticker,Direction,Trade Status,Volume,Multiplier,Price,Cost,Abs(cost),过户费,Brokerage,印花税,Net Cost,Net Unit cost,CloseY,Current Cost,Unrealized PL,MTM,Unr/Delta,FullTicker
2016/10/17,1434,Stock,招商,CNY,SZ,海康威视,2415,B,C,200,1,24.72,4944,4944,0,5,0,-4949,-24.745,29.64,29.23,897,-82,18.10%,SZ002415
2016/10/27,1039,Stock,招商,CNY,SZ,五 粮 液,858,B,C,100,1,34.53,3453,3453,0,5,0,-3458,-34.58,57.6,56,2142,-160,62.00%,SZ000858
2016/11/1,941,Stock,招商,CNY,SZ,五 粮 液,858,S,C,-100,1,34.99,-3499,3499,0,5,3.5,3490.5,-34.905,57.6,56,-2109.5,160,-60.30%,SZ000858
2016/11/1,1412,Stock,招商,CNY,SH,华泰证券,601688,B,C,2000,1,20.5,41000,41000,0.82,12.71,0,-41013.53,-20.506765,19.37,18.68,-3653.53,-1380,-8.90%,SH601688
2016/11/2,1025,Stock,招商,CNY,SH,华泰证券,601688,S,C,-2000,1,20.82,-41640,41640,0.83,12.91,41.64,41584.62,-20.7923094,19.37,18.68,4224.62,1380,10.10%,SH601688
2016/11/2,1042,Stock,招商,CNY,SH,贵州茅台,600519,B,C,100,1,314.81,31481,31481,0.63,9.76,0,-31491.39,-314.9138873,491.63,484.06,16914.61,-757,53.70%,SH600519
2016/11/2,1318,Stock,招商,CNY,SH,上汽集团,600104,B,C,1700,1,23.33,39661,39661,0.79,12.29,0,-39674.09,-23.3376989,29.61,29.72,10849.91,187,27.40%,SH600104
2016/11/2,1318,Stock,招商,CNY,SZ,海康威视,2415,B,C,1500,1,24.54,36810,36810,0,11.41,0,-36821.41,-24.5476074,29.64,29.23,7023.59,-615,19.10%,SZ002415
2016/11/3,1344,Stock,招商,CNY,SH,上汽集团,600104,S,C,-1700,1,23.51,-39967,39967,0.8,7.99,39.97,39918.24,-23.48131604,29.61,29.72,-10605.76,-187,-26.50%,SH600104
2016/11/3,1453,Stock,招商,CNY,SH,贵州茅台,600519,S,C,-100,1,315.9,-31590,31590,0.63,6.32,31.59,31551.46,-315.514602,491.63,484.06,-16854.54,757,-53.40%,SH600519
2016/11/4,942,Stock,招商,CNY,SZ,海康威视,2415,S,C,-1700,1,24.57,-41769,41769,0,8.35,41.77,41718.88,-24.54051541,29.64,29.23,-7972.12,697,-19.10%,SZ002415
2016/11/5,1332,Stock,招商,CNY,SZ,崇达技术,2815,B,C,100,1,57.3,5730,5730,0,5,0,-5735,-57.35,29.17,28.93,-2842,-24,-49.60%,SZ002815
2016/11/7,938,Stock,招商,CNY,SZ,崇达技术,2815,S,C,-100,1,58.8,-5880,5880,0,5,5.88,5869.12,-58.6912,29.17,28.93,2976.12,24,50.60%,SZ002815
2016/11/7,1344,Stock,招商,CNY,SZ,双鹭药业,2038,B,C,1000,1,29.5,29500,29500,0,5.9,0,-29505.9,-29.5059,26.08,25.69,-3815.9,-390,-12.90%,SZ002038
2016/11/7,1344,Stock,招商,CNY,SH,隆基股份,601012,B,C,3000,1,13.88,41640,41640,0.83,8.33,0,-41649.16,-13.8830536,21.17,21.27,22160.84,300,53.20%,SH601012
2016/11/8,1344,Stock,招商,CNY,SH,隆基股份,601012,S,C,-1500,1,13.93,-20895,20895,0.42,5,20.9,20868.68,-13.91245473,21.17,21.27,-11036.32,-150,-52.80%,SH601012
2016/11/8,1344,Stock,招商,CNY,SH,隆基股份,601012,S,C,-1500,1,13.92,-20880,20880,0.42,5,20.88,20853.7,-13.90246827,21.17,21.27,-11051.3,-150,-52.90%,SH601012
2016/11/8,1326,Stock,招商,CNY,SZ,双鹭药业,2038,S,C,-1000,1,29.481,-29481,29481,0,5.9,29.48,29445.62,-29.4456238,26.08,25.69,3755.62,390,12.70%,SZ002038
2016/11/10,933,Stock,招商,CNY,SH,山东黄金,600547,B,C,1000,1,43.08,43080,43080,0.86,8.62,0,-43089.48,-43.0894776,33.95,34.18,-8909.48,230,-20.70%,SH600547
2016/11/14,940,Stock,招商,CNY,SH,贵州茅台,600519,B,C,100,1,314.55,31455,31455,0.63,6.29,0,-31461.92,-314.619201,491.63,484.06,16944.08,-757,53.90%,SH600519
2016/11/14,940,Stock,招商,CNY,SZ,欧菲光,2456,B,C,1000,1,38.83,38830,38830,0,7.77,0,-38837.77,-38.837766,19,18.67,-20167.77,-330,-51.90%,SZ002456
2016/11/14,944,Stock,招商,CNY,SH,长久物流,603569,B,C,800,1,55.2,44160,44160,0.88,8.83,0,-44169.72,-55.212144,29.25,29.38,-20665.72,104,-46.80%,SH603569
2016/11/14,946,Stock,招商,CNY,SH,新华文轩,601811,B,C,1300,1,29.07,37791,37791,0.76,7.56,0,-37799.31,-29.0763954,13.85,13.81,-19846.31,-52,-52.50%,SH601811
2016/11/14,946,Stock,招商,CNY,SZ,崇达技术,2815,B,C,700,1,65.44428571,45811,45811,0,9.16,0,-45820.16,-65.45737457,29.17,28.93,-25569.16,-168,-55.80%,SZ002815
2016/11/14,953,Stock,招商,CNY,SH,安图生物,603658,B,C,600,1,68.47,41082,41082,0.82,8.22,0,-41091.04,-68.4850634,42.29,41.27,-16329.04,-612,-39.70%,SH603658
2016/11/14,958,Stock,招商,CNY,SZ,泸州老窖,568,B,C,700,1,33.95,23765,23765,0,5,0,-23770,-33.95714286,58.13,56.59,15843,-1078,66.70%,SZ000568
2016/11/14,1000,Stock,招商,CNY,SH,欧普照明,603515,B,C,700,1,48.37,33859,33859,0.68,6.77,0,-33866.45,-48.3806414,36.63,36.09,-8603.45,-378,-25.40%,SH603515
2016/11/14,1053,Stock,招商,CNY,SZ,完美世界,2624,B,C,1000,1,34.449,34449,34449,0,6.89,0,-34455.89,-34.4558898,32.9,32.31,-2145.89,-590,-6.20%,SZ002624
2016/11/14,1115,Stock,招商,CNY,SZ,苏 泊 尔,2032,B,C,1000,1,34.98,34980,34980,0,7,0,-34987,-34.986996,35.69,35.36,373,-330,1.10%,SZ002032
2016/11/14,1324,Stock,招商,CNY,SZ,欧菲光,2456,B,C,1000,1,38.57,38570,38570,0,7.71,0,-38577.71,-38.577714,19,18.67,-19907.71,-330,-51.60%,SZ002456
2016/11/15,934,Stock,招商,CNY,SZ,圣农发展,2299,B,C,1000,1,26.47,26470,26470,0,5.29,0,-26475.29,-26.475294,17.66,17.5,-8975.29,-160,-33.90%,SZ002299
2016/11/15,1004,Stock,招商,CNY,SZ,老板电器,2508,B,C,700,1,37.06,25942,25942,0,5.19,0,-25947.19,-37.067412,40,39.46,1674.81,-378,6.50%,SZ002508
2016/11/15,1102,Stock,招商,CNY,SZ,美的集团,333,B,C,1000,1,26.92,26920,26920,0,5.38,0,-26925.38,-26.925384,40.85,39.64,12714.62,-1210,47.20%,SZ000333
2016/11/15,1320,Stock,招商,CNY,SH,汇顶科技,603160,B,C,200,1,144.97,28994,28994,0.58,5.8,0,-29000.38,-145.0018934,89.18,88.76,-11248.38,-84,-38.80%,SH603160
2016/11/15,1327,Stock,招商,CNY,SH,中远海能,600026,B,C,3000,1,7.25,21750,21750,0.44,5,0,-21755.44,-7.251811667,7.07,6.74,-1535.44,-990,-7.10%,SH600026
2016/11/15,1331,Stock,招商,CNY,SH,新华文轩,601811,S,C,-1300,1,30.74,-39962,39962,0.8,7.99,39.96,39913.25,-30.70249874,13.85,13.81,21960.25,52,55.00%,SH601811
2016/11/15,1336,Stock,招商,CNY,SH,光大证券,601788,B,C,1500,1,17.74,26610,26610,0.53,5.32,0,-26615.85,-17.7439028,15.16,14.77,-4460.85,-585,-16.80%,SH601788
2016/11/15,1340,Stock,招商,CNY,SH,中化国际,600500,B,C,3000,1,10.85,32550,32550,0.65,6.51,0,-32557.16,-10.852387,10.72,10.12,-2197.16,-1800,-6.80%,SH600500
2016/11/15,1343,Stock,招商,CNY,SH,华域汽车,600741,B,C,2000,1,16.16,32320,32320,0.65,6.46,0,-32327.11,-16.1635552,20.83,20.84,9352.89,20,28.90%,SH600741
2016/11/15,1348,Stock,招商,CNY,SZ,苏 泊 尔,2032,S,C,-1000,1,35.58,-35580,35580,0,7.12,35.58,35537.3,-35.537304,35.69,35.36,177.3,330,0.50%,SZ002032
2016/11/15,1401,Stock,招商,CNY,SH,中航动力,600893,B,C,1500,1,34.76,52140,52140,1.04,10.43,0,-52151.47,-34.7676472,29.47,28.65,-9176.47,-1230,-17.60%,SH600893
2016/11/15,1410,Stock,招商,CNY,SH,招商证券,600999,B,C,1300,1,19.25,25025,25025,0.5,5.01,0,-25030.51,-19.254235,18.11,17.57,-2189.51,-702,-8.70%,SH600999
2016/11/15,1425,Stock,招商,CNY,SZ,泸州老窖,568,S,C,-700,1,34.21,-23947,23947,0,5,23.95,23918.05,-34.16864286,58.13,56.59,-15694.95,1078,-65.50%,SZ000568
2016/11/15,1433,Stock,招商,CNY,SH,欧普照明,603515,S,C,-700,1,48.55,-33985,33985,0.68,6.8,33.99,33943.53,-48.49076186,36.63,36.09,8680.53,378,25.50%,SH603515
2016/11/16,,Stock,招商,CNY,SZ,完美世界,2624,S,C,-1000,1,35.18,-35180,35180,0,7.04,35.18,35137.78,-35.137784,32.9,32.31,2827.78,590,8.00%,SZ002624
2016/11/16,,Stock,招商,CNY,SZ,圣农发展,2299,S,C,-1000,1,26.93,-26930,26930,0,5.39,26.93,26897.68,-26.897684,17.66,17.5,9397.68,160,34.90%,SZ002299
2016/11/16,,Stock,招商,CNY,SH,文投控股,600715,B,C,1500,1,23.29,34935,34935,0.7,6.99,0,-34942.69,-23.2951238,22.47,22.47,-1237.69,0,-3.50%,SH600715
2016/11/16,,Stock,招商,CNY,SH,中远海能,600026,S,C,-1500,1,7.36,-11040,11040,0.22,5,11.04,11023.74,-7.349159467,7.07,6.74,913.74,495,8.30%,SH600026
2016/11/16,,Stock,招商,CNY,SZ,欧菲光,2456,S,C,-1000,1,39.08,-39080,39080,0,7.82,39.08,39033.1,-39.033104,19,18.67,20363.1,330,52.10%,SZ002456
2016/11/16,,Stock,招商,CNY,SH,汇顶科技,603160,S,C,-100,1,146.1,-14610,14610,0.29,5,14.61,14590.1,-145.900978,89.18,88.76,5714.1,42,39.10%,SH603160
2016/11/16,1021,Stock,招商,CNY,SH,鼎信通讯,603421,B,C,300,1,53.7,16110,16110,0.32,5,0,-16115.32,-53.71774067,28.17,27.64,-7823.32,-159,-48.60%,SH603421
2016/11/16,,Stock,招商,CNY,SZ,欧菲光,2456,S,C,-1000,1,38.99,-38990,38990,0,7.8,38.99,38943.21,-38.943212,19,18.67,20273.21,330,52.00%,SZ002456
2016/11/16,,Stock,招商,CNY,SH,中远海能,600026,S,C,-1500,1,7.35,-11025,11025,0.22,5,11.03,11008.75,-7.339166333,7.07,6.74,898.75,495,8.20%,SH600026
2016/11/16,,Stock,招商,CNY,SZ,老板电器,2508,S,C,-700,1,37.4,-26180,26180,0,5.24,26.18,26148.58,-37.35512,40,39.46,-1473.42,378,-5.60%,SZ002508
2016/11/16,,Stock,招商,CNY,SZ,锡业股份,960,B,C,1000,1,15.5,15500,15500,0,5,0,-15505,-15.505,15.25,13.81,-1695,-1440,-10.90%,SZ000960
2016/11/16,,Stock,招商,CNY,SH,南方航空,600029,B,C,2000,1,7.34,14680,14680,0.29,5,0,-14685.29,-7.3426468,8.15,8.19,1694.71,80,11.50%,SH600029
2016/11/16,,Stock,招商,CNY,SH,皖新传媒,601801,B,C,1000,1,15.92,15920,15920,0.32,5,0,-15925.32,-15.9253184,12.8,12.37,-3555.32,-430,-22.30%,SH601801
2016/11/16,,Stock,招商,CNY,SH,无锡银行,600908,B,C,1000,1,14.2,14200,14200,0.28,5,0,-14205.28,-14.205284,11.64,11.16,-3045.28,-480,-21.40%,SH600908
2016/11/16,,Stock,招商,CNY,SZ,潍柴动力,338,B,C,3000,1,10.09,30270,30270,0,6.05,0,-30276.05,-10.092018,6.92,6.63,-10386.05,-870,-34.30%,SZ000338
2016/11/16,,Stock,招商,CNY,SZ,海虹控股,503,B,C,300,1,56.17,16851,16851,0,5,0,-16856,-56.18666667,24.93,24.93,-9377,0,-55.60%,SZ000503
2016/11/16,,Stock,招商,CNY,SH,华泰证券,601688,B,C,600,1,20.73,12438,12438,0.25,5,0,-12443.25,-20.73874793,19.37,18.68,-1235.25,-414,-9.90%,SH601688
2016/11/16,,Stock,招商,CNY,SH,中化国际,600500,S,C,-3000,1,11.03,-33090,33090,0.66,6.62,33.09,33049.63,-11.0165434,10.72,10.12,2689.63,1800,8.10%,SH600500
2016/11/16,,Stock,招商,CNY,SH,光大证券,601788,S,C,-1500,1,17.84,-26760,26760,0.54,5.35,26.76,26727.35,-17.8182352,15.16,14.77,4572.35,585,17.10%,SH601788
2016/11/16,,Stock,招商,CNY,SH,汇顶科技,603160,S,C,-100,1,144.7,-14470,14470,0.29,5,14.47,14450.24,-144.502406,89.18,88.76,5574.24,42,38.50%,SH603160
2016/11/16,,Stock,招商,CNY,SH,华域汽车,600741,S,C,-2000,1,16.19,-32380,32380,0.65,6.48,32.38,32340.5,-16.1702482,20.83,20.84,-9339.5,-20,-28.80%,SH600741
2016/11/17,,Stock,招商,CNY,SH,南方航空,600029,S,C,-1000,1,7.56,-7560,7560,0.15,5,7.56,7547.29,-7.5472888,8.15,8.19,-642.7112,-40,-8.50%,SH600029
2016/11/17,,Stock,招商,CNY,SH,文投控股,600715,S,C,-700,1,24.00428571,-16803,16803,0.34,5,16.8,16780.86,-23.97266277,22.47,22.47,1051.86394,0,6.30%,SH600715
2016/11/17,,Stock,招商,CNY,SZ,苏 泊 尔,2032,B,C,600,1,35.6,21360,21360,0,5,0,-21365,-35.60833333,35.69,35.36,-149,-198,-0.70%,SZ002032
2016/11/17,,Stock,招商,CNY,SZ,锡业股份,960,S,C,-1000,1,15.62,-15620,15620,0,5,15.62,15599.38,-15.59938,15.25,13.81,1789.38,1440,11.50%,SZ000960
2016/11/17,,Stock,招商,CNY,SZ,苏 泊 尔,2032,B,C,500,1,35.32,17660,17660,0,5,0,-17665,-35.33,35.69,35.36,15,-165,0.10%,SZ002032
2016/11/17,,Stock,招商,CNY,SH,中国交建,601800,B,C,1000,1,15.68,15680,15680,0.31,5,0,-15685.31,-15.6853136,15.59,15.18,-505.31,-410,-3.20%,SH601800
2016/11/17,,Stock,招商,CNY,SZ,天神娱乐,2354,B,C,300,1,80.17,24051,24051,0,5,0,-24056,-80.18666667,20.66,21.5,-17606,252,-73.20%,SZ002354
2016/11/17,,Stock,招商,CNY,SH,华夏幸福,600340,B,C,700,1,27.07,18949,18949,0.38,5,0,-18954.38,-27.07768426,31.41,31.41,3032.62,0,16.00%,SH600340
2016/11/17,,Stock,招商,CNY,SZ,欧菲光,2456,B,C,600,1,38.34,23004,23004,0,5,0,-23009,-38.34833333,19,18.67,-11807,-198,-51.30%,SZ002456
2016/11/17,,Stock,招商,CNY,SH,中科曙光,603019,B,C,600,1,32.1,19260,19260,0.39,5,0,-19265.39,-32.10897533,24.63,24.41,-4619.39,-132,-24.00%,SH603019
2016/11/17,,Stock,招商,CNY,SH,锦江股份,600754,B,C,700,1,30.75,21525,21525,0.43,5,0,-21530.43,-30.75775786,29.74,28.85,-1335.43,-623,-6.20%,SH600754
2016/11/17,,Stock,招商,CNY,SZ,巨龙管业,2619,B,C,1100,1,21.18,23298,23298,0,5,0,-23303,-21.18454545,6.37,6.37,-16296,0,-69.90%,SZ002619
2016/11/17,,Stock,招商,CNY,SH,保千里,600074,B,C,1000,1,15.69,15690,15690,0.31,5,0,-15695.31,-15.6953138,10.39,10.39,-5305.31,0,-33.80%,SH600074
2016/11/17,,Stock,招商,CNY,SZ,怡 亚 通,2183,B,C,1600,1,12.57,20112,20112,0,5,0,-20117,-12.573125,8.06,8.06,-7221,0,-35.90%,SZ002183
2016/11/17,,Stock,招商,CNY,SZ,国轩高科,2074,B,C,600,1,34.13,20478,20478,0,5,0,-20483,-34.13833333,32.21,32.25,-1133,24,-5.50%,SZ002074
2016/11/17,,Stock,招商,CNY,SZ,科大讯飞,2230,B,C,600,1,30.07,18042,18042,0,5,0,-18047,-30.07833333,48,47.96,10729,-24,59.50%,SZ002230
2016/11/17,,Stock,招商,CNY,SH,巨化股份,600160,B,C,1200,1,11.15,13380,13380,0.27,5,0,-13385.27,-11.15438967,12.02,11.44,342.73,-696,2.60%,SH600160
2016/11/17,,Stock,招商,CNY,SZ,潍柴动力,338,S,C,-1000,1,10.14,-10140,10140,0,5,10.14,10124.86,-10.12486,6.92,6.63,3494.86,290,34.50%,SZ000338
2016/11/17,,Stock,招商,CNY,SH,中航动力,600893,B,C,300,1,34.45,10335,10335,0.21,5,0,-10340.21,-34.46735567,29.47,28.65,-1745.21,-246,-16.90%,SH600893
